order_id,order_date,customer_id,product_category,product_name,price,quantity,payment_method,region,sales_channel
b781dcf4-2a06-409c-9cb3-8b4b76a3324a,2024-07-27,39750c51-191c-4c9b-a23a-2535e1d4bd59,Vêtements,Window Vêtements,202.87,2,Apple Pay,Bretagne,Site web
05946a98-4692-4eed-9761-4d4270977b62,2025-02-12,433318c9-c86c-457b-945d-5ec5c61e1131,Cardio,Nation Cardio,21.89,4,PayPal,Île-de-France,Site web
f5a87823-1a18-421b-a119-5e8fa52c5ebc,2024-05-25,48d5ff1c-59fe-46bb-b786-68f87addd593,Accessoires,Everything Accessoires,144.16,1,Google Pay,Île-de-France,Marketplace
4f4500b2-6711-48f5-b03b-19c282b19430,2025-02-01,ee0b2494-8ee2-4c67-84b9-1dfbbfa08775,Accessoires,Fish Accessoires,18.03,4,Apple Pay,Hauts-de-France,Marketplace
ad4ec824-e43c-4e52-94c3-ec9fd45ad488,2025-04-06,f1da7e44-50e6-4952-9240-dde67e3374a1,Fitness,Sport Fitness,122.86,3,Google Pay,Hauts-de-France,Site web
96578f13-770e-4923-a67a-84b9091c7865,2025-02-25,640271ae-e4d2-4e22-a7a6-0dc250f8f942,Accessoires,Treatment Accessoires,238.58,2,Apple Pay,Occitanie,Application mobile
64971952-3cc7-4c8c-b3f8-b85cf8e6a9c4,2025-01-27,04d392ee-3e42-47e1-b3e6-e875e4c33305,Accessoires,Leader Accessoires,92.42,3,Apple Pay,Grand Est,Application mobile
b86b4751-a1e8-4844-a8c5-1df91ad2e9fb,2025-03-25,b181655c-c523-4af2-8cc1-ef68913ee58d,Fitness,Around Fitness,80.8,3,Google Pay,Île-de-France,Site web
eb851e69-8abb-4093-8474-a7e56d2f0560,2025-01-10,9fa75eef-981b-4ead-bb6e-d03e363c085e,Vêtements,Mind Vêtements,199.71,3,Apple Pay,Île-de-France,Application mobile
82cf1790-037b-4c35-8e61-ce810877d44a,2024-12-26,202f4932-845c-4953-af8a-ac22e9b60ffd,Vêtements,Capital Vêtements,36.91,3,Google Pay,Île-de-France,Marketplace
3431f17c-6c20-43b8-8e6f-5a243c37ec99,2024-05-04,5deca83e-c799-48c3-9fbe-cb9f67d0e518,Fitness,Trial Fitness,193.59,1,Google Pay,Bretagne,Marketplace
7821f407-75bc-48bb-91c5-b85ca3356d15,2024-11-12,365c8fbe-65ea-43ca-8b09-d92d6c005a88,Vêtements,Station Vêtements,120.84,1,PayPal,Occitanie,Marketplace
d684bee5-349f-457e-bac9-84b4e97657e2,2024-10-04,74f56396-15f8-4223-af25-9716dba63812,Vêtements,Music Vêtements,78.03,2,Apple Pay,Île-de-France,Marketplace
9a63d015-c905-48ee-b279-fdfe2bb85777,2025-02-24,9b49d750-9556-4832-8092-7878648bc66f,Accessoires,Garden Accessoires,174.39,1,PayPal,Grand Est,Application mobile
c15330ae-52ea-407e-9fbc-1f515680e7b5,2024-10-11,4b59863d-b841-46cb-af1f-ac9bf4fb23b0,Cardio,Environment Cardio,64.19,4,Carte bancaire,Grand Est,Marketplace
d8e6a6c5-d3a2-4131-9587-0282d75bcef1,2025-02-03,346e003b-3962-4ace-a83f-588bd980a49b,Fitness,Could Fitness,141.91,2,Carte bancaire,Grand Est,Site web
69f82c5e-bdde-4587-a864-167fc1326f88,2024-11-13,0807783e-a144-43e1-b046-028c0e01a585,Fitness,Energy Fitness,199.7,4,Carte bancaire,Hauts-de-France,Application mobile
5ce47f45-04fe-47dc-bfb4-3e68f11b47eb,2024-05-17,2f8d6602-f29f-46c3-81d9-46f879e8f648,Accessoires,Change Accessoires,175.34,1,Carte bancaire,Grand Est,Marketplace
6ec0f9d8-2a8a-443c-8ab5-5768fb2b62a7,2024-07-26,0ec4bab8-db2b-448c-ba57-eff9e4e2b016,Vêtements,Control Vêtements,164.24,2,Google Pay,Grand Est,Application mobile
52720625-3b4a-4132-bca5-4addc86266c9,2025-01-01,919eddaf-5dba-4041-b921-97ee10b1a177,Vêtements,Apply Vêtements,216.71,3,Apple Pay,Occitanie,Marketplace
fa52a7ce-f1d3-40c1-879e-daabd2c91faf,2025-03-05,c358d60d-b695-485e-8348-d297e2191930,Vêtements,Laugh Vêtements,242.13,4,Carte bancaire,Hauts-de-France,Application mobile
86193cf1-e728-4148-80c7-9040b45ec7bf,2024-10-03,cf9d63f1-93e5-4718-8593-0dd7659f264e,Fitness,Current Fitness,85.82,1,PayPal,Île-de-France,Site web
660f05e5-9ce3-4862-b65f-9ac03b407212,2024-08-19,94bcafca-2ba7-42fa-ada3-cdfc630c4341,Vêtements,Recently Vêtements,198.84,4,Carte bancaire,Île-de-France,Application mobile
4ab4348a-644e-453f-bdf0-2e36d6536932,2024-12-02,66e3f7fe-9b75-4a59-8ad4-f721b972fe17,Cardio,Success Cardio,190.05,4,Carte bancaire,Occitanie,Site web
17c45f32-401d-4563-a748-4651994c7d89,2024-05-14,d0c07c2a-739d-40b0-9aae-eda49793410d,Yoga,Think Yoga,231.68,4,Carte bancaire,Bretagne,Application mobile
afe7bc3b-5dd7-45b0-9fe8-4ff879f7b017,2025-01-25,ad71215f-7c56-43e8-a4db-79b74d32db5a,Yoga,Day Yoga,42.7,3,Google Pay,Hauts-de-France,Site web
8c58e076-0fce-4052-a06f-53f10b5b7e59,2025-01-30,d26d9d28-bfd2-49e4-bc99-adcfc1a48a2d,Cardio,Within Cardio,141.33,2,Google Pay,Île-de-France,Marketplace
25351b24-2edc-4545-8e38-ad74becf5e26,2025-04-04,572a0c0b-c2dd-4d84-b7aa-380ee76512b9,Cardio,Least Cardio,86.97,1,Apple Pay,Occitanie,Application mobile
538dda0e-9657-4603-98f1-b37134d033ba,2024-09-13,4d208f7b-5299-498e-be94-4781e7c851d9,Accessoires,New Accessoires,243.73,3,Google Pay,Île-de-France,Marketplace
0d54ae94-c65f-4936-96f7-5f52d82d8a72,2024-08-24,643a61f9-0f3b-4f4e-abc5-8299a77fa2e2,Accessoires,Walk Accessoires,134.71,4,Carte bancaire,Bretagne,Application mobile
65fceb6e-5b98-46b2-90cc-71f33e6e28ee,2024-08-13,4fe66741-fb28-4939-a876-9164750d31de,Yoga,Send Yoga,182.07,1,Google Pay,Bretagne,Site web
05bb8ba3-6e90-4345-9860-13a501939ba0,2024-05-23,4a18703d-a316-46df-9019-071cd4910efc,Cardio,Watch Cardio,116.38,4,Apple Pay,Bretagne,Site web
cb53a8dc-5c65-4394-b2a9-77a559eacef9,2024-07-31,50a0b607-d527-4758-a1fe-3ef1f4a6c96f,Cardio,Record Cardio,59.93,4,Google Pay,Île-de-France,Application mobile
3e49d635-4c13-47bd-91e3-54a58141f5f6,2024-09-30,71cd3539-c5dd-41f7-9f70-ed24621af0ec,Yoga,Business Yoga,82.64,2,Google Pay,Grand Est,Marketplace
79737154-eacc-40d2-9f16-d403013b0edc,2024-05-11,d638f238-3306-4520-9b82-b70b1e672920,Accessoires,Series Accessoires,172.57,3,Google Pay,Île-de-France,Marketplace
142094ba-2ee3-4a24-b1a9-0b24c600ff83,2025-03-15,c2dfdfeb-a8ea-4632-b809-8cbffc0a88e0,Yoga,Performance Yoga,51.04,1,Google Pay,Île-de-France,Application mobile
94a1576a-8dfd-4942-997f-c60b67aca696,2024-06-15,e16f8f1d-8c17-4eb5-93e4-d6df6cc8ffca,Vêtements,Ahead Vêtements,228.19,3,Carte bancaire,Occitanie,Marketplace
0c1e4d34-a021-4fb9-a120-a07bbe639ebf,2024-10-05,c9805e50-6e2b-4f8a-bf83-f0fa1c2fe162,Fitness,Or Fitness,177.33,4,PayPal,Île-de-France,Site web
2f106662-7f60-45e5-a75f-27fcdab9b939,2024-08-26,532585df-2e96-4c79-9953-5b03d595e04f,Cardio,City Cardio,207.99,3,PayPal,Hauts-de-France,Marketplace
386bac12-c0a0-4603-ba28-46baa61b2593,2025-01-25,683b4e07-821b-4405-a775-c88471e353bb,Fitness,Reason Fitness,68.49,3,Apple Pay,Bretagne,Marketplace
a88de31a-41b0-4ca9-9a21-fd5076ccd3b1,2025-01-12,ad1c75b4-114d-425f-b76f-82036a6c43dc,Accessoires,Drug Accessoires,58.54,3,PayPal,Occitanie,Site web
994edf58-5970-4046-ab5e-21b1197fac60,2025-01-01,fa8e1da1-bb97-4b16-baa9-a833375b0ef5,Yoga,Red Yoga,71.66,1,PayPal,Occitanie,Marketplace
155f3a46-8a34-4d5b-8de1-a156444bb93a,2025-01-08,a7f4b08c-b63d-4989-82b1-dae0b27b8fa9,Fitness,Mrs Fitness,164.0,3,Google Pay,Bretagne,Marketplace
52a6dd49-1ef5-44e3-bd76-01552f90ed48,2024-10-16,3ae66bd2-0866-4a80-869a-3c6b807521b3,Yoga,Race Yoga,168.36,1,Carte bancaire,Île-de-France,Application mobile
47dc61f9-07a3-4feb-88f2-6c857e12a828,2025-01-26,817c8ad9-9bd3-4fe1-bf7d-fb0dba57adaf,Accessoires,Nearly Accessoires,244.22,1,Carte bancaire,Occitanie,Application mobile
0ab8a897-c8e6-40df-b171-8be23ab4d71a,2024-07-25,1d953a11-e9ae-4c0a-af6d-6daa10f5898e,Cardio,Fund Cardio,200.41,3,Apple Pay,Occitanie,Application mobile
499f9c8c-a7bf-41ac-9943-3d50de87582e,2025-02-22,d73261ef-174c-4ca2-91bb-072a0a5237e6,Cardio,Left Cardio,119.03,3,Carte bancaire,Bretagne,Site web
ea08b1c5-3049-4d02-9bbf-8d719facdb84,2025-04-04,b1e72088-c1f9-4282-97d4-570192e7aefa,Vêtements,Stay Vêtements,129.49,2,Apple Pay,Bretagne,Application mobile
862cb0fa-7572-4fe2-9215-baeaee23752f,2024-10-21,fe92f31c-37e8-4152-b56d-c34e34b5e7d8,Cardio,Decision Cardio,157.44,4,PayPal,Grand Est,Marketplace
73d28d7b-9bcf-4f8f-8897-dd8e75f87f07,2025-02-20,54e7ff16-18e4-41ff-9bbe-1094c4eff52f,Vêtements,Either Vêtements,223.98,3,Google Pay,Île-de-France,Site web
addf3fc7-3f87-4425-9b18-f6764f2dc6cc,2025-01-15,18cad12b-ed43-4a6f-aef7-d0a0e6d734da,Yoga,Down Yoga,206.1,2,Google Pay,Grand Est,Site web
9350892f-d18c-44ea-b1ad-ce80fdeb35d5,2024-10-13,34787f69-ee3c-4843-afe9-c4a6f3683e29,Accessoires,Light Accessoires,141.26,3,Apple Pay,Occitanie,Application mobile
c14fca95-4f6c-4400-9ca8-4757f86e1fc4,2024-08-11,cbf346b1-e3e8-4b34-9393-d193d859b2d1,Cardio,Not Cardio,127.08,3,Google Pay,Île-de-France,Application mobile
63ec4477-45d2-41cd-8192-99e77b753fc8,2024-09-14,d5badd9d-bdc9-47da-b327-b06f06349644,Accessoires,Address Accessoires,105.89,4,PayPal,Occitanie,Application mobile
51e83ee0-1ab3-4ea9-85b8-888588ddadaa,2024-11-12,bafc3b07-c5c0-414f-951d-8159c1d5be9f,Accessoires,Them Accessoires,55.28,1,Carte bancaire,Hauts-de-France,Application mobile
0f1a6033-ce79-4f29-bcbf-bf367b53cd6c,2025-01-25,b9d58b4c-9934-4af7-ae7f-5d6422ba7759,Vêtements,Agree Vêtements,52.59,1,Carte bancaire,Bretagne,Application mobile
17f2fb09-f55d-4bc4-9c60-504b14ec82d2,2024-06-05,6d0a5269-26c0-4c01-b6fa-94838af062e0,Yoga,Operation Yoga,28.62,4,Google Pay,Hauts-de-France,Site web
de922fe4-8109-4666-aefb-26356757083b,2025-03-21,5715e726-4791-448f-972c-100a955082aa,Fitness,Son Fitness,237.78,3,Carte bancaire,Île-de-France,Application mobile
91224aa3-2a93-4a39-afb8-6da9b5dd9615,2024-06-17,be11c8ba-1643-4976-b918-28d96bdeedaa,Accessoires,Program Accessoires,151.72,4,Google Pay,Occitanie,Application mobile
2561e931-a7cf-4283-85d5-0b68784c0770,2024-10-12,710dcd2c-3248-4d33-91a0-4b0defecce13,Accessoires,Two Accessoires,197.01,2,Carte bancaire,Occitanie,Site web
c81182dc-c768-4af4-aebf-b7bad76fa3d6,2024-05-21,504080d2-b7a5-4924-aa02-c7d77419a830,Fitness,Woman Fitness,125.38,1,Apple Pay,Occitanie,Marketplace
12b51cba-ba5d-4fd8-a3b4-c81a7c0a752a,2024-09-18,3b912666-f87f-42be-bb80-ce7094de3a1c,Cardio,Lot Cardio,126.0,3,Google Pay,Grand Est,Marketplace
2b93f8c8-08bf-4b53-9e92-cf8dae9f3fe0,2025-04-04,6cdd98df-679e-4eef-ac05-b596a175de31,Yoga,Address Yoga,159.8,4,Apple Pay,Hauts-de-France,Marketplace
4ef80873-b05f-40da-b076-df19909efdcf,2024-05-14,bdf0985b-05db-4064-8b54-bcf13af66a7b,Yoga,Safe Yoga,87.02,3,Apple Pay,Hauts-de-France,Application mobile
994fa6dd-ebcf-4db9-81c5-94de398ea49e,2024-04-07,31557eb7-7cd1-4ace-b836-f7be7d35fe07,Accessoires,Stock Accessoires,154.19,3,Carte bancaire,Grand Est,Marketplace
468574bc-c43c-40ff-b90e-7643953e00d8,2024-11-11,689a6b3d-7d7a-4f89-932b-35801036d88e,Yoga,Authority Yoga,185.64,1,Apple Pay,Hauts-de-France,Marketplace
a7e63641-4726-435a-8bac-7bfba4d2d20a,2024-11-22,4734fce2-3c50-41fe-8c54-957cdd0c73d3,Yoga,Form Yoga,66.04,1,PayPal,Hauts-de-France,Marketplace
71ff2598-06dc-432f-b813-a5089d43597c,2024-08-26,819711b0-2298-4a0e-8d9b-990f00a70adc,Yoga,Relate Yoga,202.77,2,Google Pay,Grand Est,Site web
1f721006-0dc0-4c10-9894-73e33bc7a947,2024-10-11,eb3cf6cc-70d4-4d6f-b2fe-aad22ca79197,Fitness,Method Fitness,143.68,1,Google Pay,Hauts-de-France,Application mobile
6e39dfb1-f271-457c-975a-60d9725a8d31,2024-11-24,5a680128-8fd5-448e-8df7-a43403c30dc2,Accessoires,American Accessoires,131.28,3,Carte bancaire,Grand Est,Marketplace
1222f303-e48a-45d6-a28a-735ee3b66b06,2024-12-16,c5e03b01-31ea-4167-998a-8047ce532cef,Cardio,Blood Cardio,28.02,1,Apple Pay,Île-de-France,Application mobile
079216fe-24b9-4b31-8425-2ee0fcbfa532,2025-01-18,d2655450-6ae6-45fe-9093-c21abbcd71a8,Cardio,Exist Cardio,203.66,4,Apple Pay,Hauts-de-France,Marketplace
7877e24d-a626-4721-a35e-c5896dfadce0,2024-04-24,10c0ec77-c737-481c-bf4a-34c95fca4727,Vêtements,Research Vêtements,191.51,1,Carte bancaire,Bretagne,Site web
caadbee6-d080-4dbf-b8b9-3df0101f779b,2024-05-30,beaad0a9-7e77-48ef-beb3-9413fc1791bb,Cardio,Religious Cardio,66.52,1,Carte bancaire,Île-de-France,Marketplace
c26cdaa9-5ef3-4c0c-8d86-80fd69fd29df,2024-07-09,2a0c3ac3-ea1a-4e74-9b66-8093bca2e0d9,Yoga,Allow Yoga,134.4,3,Carte bancaire,Occitanie,Site web
846e8947-451d-4bec-8bd7-5e7480d5f49c,2024-04-24,03c95ea1-cc4d-4d81-8a91-9bf0515fcba5,Yoga,Pay Yoga,86.25,4,Google Pay,Hauts-de-France,Application mobile
8810ed94-d5ab-4617-9094-207040d3eff0,2024-12-26,b4b39a86-400c-4a22-8057-4fcba9a00034,Vêtements,Election Vêtements,17.88,4,Google Pay,Hauts-de-France,Site web
59dd4ec4-b644-4813-b7fb-ec9e0998a220,2024-05-25,d8e0903c-7a4d-40c0-a803-9b350c74eaa1,Vêtements,And Vêtements,90.29,1,Apple Pay,Grand Est,Application mobile
6251bfa3-ac92-4095-ba1c-8e251264af5f,2024-04-13,a409c4df-9bfb-42a2-90c2-eef0b806888f,Cardio,Individual Cardio,155.62,3,Apple Pay,Occitanie,Application mobile
768fc64f-554a-487a-999f-966435d8dbd2,2024-08-26,6df4e86b-9e43-4899-8b6e-11f4b5ed373e,Yoga,Build Yoga,74.49,3,Apple Pay,Bretagne,Application mobile
3c109918-0303-48bc-99e3-afc494cae003,2025-03-21,eda6c0e3-e367-4df9-a37d-e56cd0cfff32,Accessoires,Loss Accessoires,231.24,4,Carte bancaire,Occitanie,Application mobile
35d24719-07f8-4e3c-ad1a-dd8c6d7616b9,2025-03-24,877f5f52-5513-4fec-b2b1-e17d4d3432a1,Cardio,Decide Cardio,77.79,3,Google Pay,Bretagne,Marketplace
3888872f-87a6-485a-9067-435150a262da,2024-04-18,28a4ef5a-415f-473f-a780-6432350f261c,Fitness,Later Fitness,138.89,3,Apple Pay,Grand Est,Site web
752f6358-f1f0-476e-aef8-78a740510e38,2024-08-29,0a00b867-dcf7-4d66-9578-eaa501a52777,Accessoires,Most Accessoires,120.28,2,Google Pay,Hauts-de-France,Marketplace
ba3d7801-3b5a-4d57-ad93-0a84bcdbad5c,2024-05-13,1ecfbd00-0b7c-4efc-b9a9-b49ac71c9694,Yoga,Quality Yoga,198.23,4,Carte bancaire,Hauts-de-France,Application mobile
49e7296e-6bfb-4230-97eb-b41997f94d3c,2024-10-23,47ffd180-d881-4dec-b921-71684c622f22,Fitness,End Fitness,42.81,1,Carte bancaire,Hauts-de-France,Marketplace
4bb294e9-6a86-4f34-9471-31d0956f080e,2024-12-22,42b29d49-6361-4b13-aedc-50ad79626848,Vêtements,Star Vêtements,89.73,4,Google Pay,Bretagne,Site web
ea245166-29dc-43cf-94c1-74ec229b3815,2025-01-23,d87587d9-d176-4591-a458-de91fdaa6abd,Yoga,Scientist Yoga,83.24,1,PayPal,Occitanie,Marketplace
d61ee056-50e5-48c1-9d68-bc003a3e876c,2024-10-18,5c79d616-5e6c-4ef5-91e1-55ab16b5d0ab,Vêtements,Force Vêtements,62.52,1,PayPal,Île-de-France,Application mobile
5f9997cf-b2b4-46a6-aab3-b893c9a3b239,2024-07-07,9501a8ec-799d-4719-929f-6425982cd8c4,Fitness,Arm Fitness,234.89,1,Carte bancaire,Hauts-de-France,Application mobile
b549272c-9d72-4bc1-a456-0b1dff5e0d24,2024-08-28,20c7e3fb-d748-4e05-b1bc-abd509de673a,Cardio,Successful Cardio,230.65,2,Apple Pay,Grand Est,Application mobile
339696a0-143a-47a0-ad03-59039414206b,2025-02-06,5be0e7ed-2d37-404d-bbf8-050b8028252d,Cardio,Land Cardio,41.03,2,PayPal,Île-de-France,Marketplace
6532bea9-5afd-4d75-8da0-3be39ec7047f,2024-07-03,5cc719c3-5f08-41e1-9dd8-d06810ecf1b2,Accessoires,Beat Accessoires,132.6,2,PayPal,Île-de-France,Marketplace
d9557b98-131b-4d45-a112-a4f93eaabfba,2024-09-17,d9362f18-41ae-4e33-bd0a-7c2a7cd7a6df,Accessoires,Southern Accessoires,192.11,4,Apple Pay,Hauts-de-France,Application mobile
b323a0cb-1650-4d9d-85d5-71bd98e84bba,2025-02-04,01f22a30-2bf5-4432-93b7-4ae035cf4c64,Accessoires,Dog Accessoires,189.15,2,Apple Pay,Grand Est,Marketplace
d10f2009-2c5a-41f9-a10e-6044c81e1fe3,2024-06-29,be7076fb-81eb-4a2c-b273-1cd775cf31e6,Cardio,Car Cardio,65.85,1,Apple Pay,Occitanie,Marketplace
7020d4c5-e792-49f1-82ab-cf9cb8e20256,2025-03-23,93f914eb-2899-4657-9ee7-a5793fca7994,Fitness,Whom Fitness,82.49,4,Apple Pay,Occitanie,Marketplace
d11277d4-02c5-43b6-ad0d-c71d185844dc,2024-07-18,77fb85c1-d7fc-4daa-8bf9-cc80e775cbda,Yoga,Tree Yoga,189.16,1,Apple Pay,Hauts-de-France,Application mobile
455cf02b-d08b-4b75-9bd5-c57c292d9aa5,2024-05-30,b3f693b4-3663-4fb6-9f48-8e8713b52fcd,Accessoires,Page Accessoires,34.85,1,PayPal,Île-de-France,Application mobile
4d82159a-8bc7-41ee-8713-f02ae02c1c17,2024-04-14,653f3b60-d0c0-46f0-8ca5-8c38d4b95ce8,Accessoires,Be Accessoires,113.01,1,PayPal,Hauts-de-France,Marketplace
6d9cea2a-863a-407c-a911-9a62a0ff8479,2024-11-12,16c45fd7-ba00-467b-a82e-554cd66af53b,Fitness,Party Fitness,220.1,2,PayPal,Occitanie,Application mobile
a20cc97f-c203-40fa-9001-c9cd5d976e54,2024-12-25,32fb8717-4b93-4e89-afaf-247f6185963a,Fitness,Pressure Fitness,46.09,1,PayPal,Grand Est,Site web
f5bc6e75-f4ad-4eea-9ee1-cb15a2a9cf5d,2024-10-29,fe2640fe-1ba3-49da-91c7-8ffbd52036cb,Vêtements,Notice Vêtements,219.15,3,Apple Pay,Île-de-France,Marketplace
1ed1d092-7ff1-4319-80dd-fa56acd9d7c6,2025-01-17,d9c499cb-483a-463c-8b5d-a4aedef87c70,Yoga,Standard Yoga,98.96,4,PayPal,Grand Est,Marketplace
740f8019-47f1-42bf-b5d5-a770cfdf9c6f,2024-12-04,b03870ba-7636-41d6-9ede-01a56551e8d8,Accessoires,Increase Accessoires,51.37,1,Apple Pay,Occitanie,Marketplace
b304348f-7b7c-455d-9c53-63b855233494,2024-04-15,9db69fb2-25e0-4c77-89ff-3ef2cdd122a5,Accessoires,Open Accessoires,187.5,3,Carte bancaire,Occitanie,Marketplace
04e8d30a-943b-4882-84be-fbd064f26532,2025-01-22,a09ea787-8fd8-4b27-bec0-f8638b46f4cc,Vêtements,Find Vêtements,120.63,2,Google Pay,Grand Est,Application mobile
3f62569e-1645-4e58-a278-aab72c7536d6,2024-10-03,66ce659c-e8c8-4651-afd6-50794577dc61,Yoga,Ready Yoga,237.52,3,Google Pay,Bretagne,Site web
8ea09cab-4631-466b-9da6-1914577dba5d,2025-02-13,f0113850-8679-4d1d-89da-68d403577245,Fitness,Again Fitness,191.12,3,PayPal,Bretagne,Marketplace
28caad7e-52ef-4366-8aa0-d51df21b53e6,2024-05-09,1c98ca41-54b0-4207-a8e6-6150255599f1,Yoga,Owner Yoga,202.54,1,Apple Pay,Hauts-de-France,Marketplace
27c5658d-27b2-4274-b027-e6d8ea56e211,2025-01-20,bcb5026b-e86e-4b1d-87ce-856cef37abf5,Vêtements,Possible Vêtements,133.23,4,Apple Pay,Hauts-de-France,Application mobile
602aae03-3b63-45fe-8776-f94b3f47f4dc,2024-08-05,48ca3443-0dfc-4d96-95a4-3647a1c3f62b,Cardio,Alone Cardio,94.27,2,PayPal,Bretagne,Site web
5d30f2e0-da2b-40c0-bec8-bdd23cc1b311,2024-06-08,98af2668-e19c-4cfe-96d8-e60b85489f36,Cardio,Doctor Cardio,165.86,2,Google Pay,Hauts-de-France,Marketplace
aa686b43-6e95-4950-babe-d19e28d0744c,2024-07-19,9ee34f99-3bfc-4466-8f4e-e1f6b948b673,Yoga,Whatever Yoga,180.58,1,Google Pay,Île-de-France,Marketplace
4f8d8179-5869-4d06-9f75-beafec844213,2024-04-28,6ad00c04-5f69-4558-8b07-cf805eac93c8,Vêtements,Claim Vêtements,98.73,4,Google Pay,Occitanie,Site web
b8b814f8-7f06-4c25-bcae-08c47c4846e2,2024-08-03,33549064-327a-4793-a7c9-649769421a31,Accessoires,Career Accessoires,96.12,2,Google Pay,Bretagne,Application mobile
4073eb5d-634b-4752-b9d5-e8af508190c4,2025-01-19,99578353-1875-4bc8-9e8a-acb17c97185e,Accessoires,Claim Accessoires,36.14,2,Carte bancaire,Occitanie,Site web
c4fc3d04-e071-4f07-b4ae-5593e5c880cf,2025-02-21,3b7b55fd-34bb-493c-b74a-5d1aaada66d4,Yoga,Sell Yoga,153.78,4,Google Pay,Île-de-France,Site web
68d71a5b-2c27-4e5f-8d2d-96bb7111c675,2024-09-14,afb73d25-7cc0-4e52-b7da-732b35685d2b,Accessoires,Wonder Accessoires,108.78,1,Google Pay,Île-de-France,Site web
37678b32-b241-4993-8747-4364076c13d5,2024-10-16,8018ac3c-6e41-4da6-b219-f747347bb285,Yoga,Able Yoga,199.07,2,PayPal,Grand Est,Site web
4da0707f-34e4-43d3-9a74-d6c2581280b4,2024-06-26,36fcaf27-4436-4d76-a860-d4779906c012,Fitness,Soldier Fitness,59.47,1,PayPal,Grand Est,Site web
c9449c7c-28ee-4a02-8007-601ca22dc130,2024-11-08,c9460f80-186a-4baa-b0c1-d569511b77b3,Accessoires,Director Accessoires,42.91,4,Carte bancaire,Bretagne,Marketplace
05aaacd9-3698-4921-9e9f-c02a47d930b2,2024-07-22,e90d3b85-7d13-43b2-9a32-9f2339962b00,Yoga,Never Yoga,117.11,4,Carte bancaire,Bretagne,Application mobile
2803079e-2d7a-4112-9104-f2433797c682,2024-12-12,b3ef9153-2602-4750-8660-80a4f5f65b58,Vêtements,Middle Vêtements,178.22,3,Apple Pay,Occitanie,Application mobile
36323d8f-e355-46f4-8555-a395ce21a7e3,2024-06-05,3c08b33e-1bb8-40e4-b92c-f61229038199,Fitness,Program Fitness,36.85,1,Carte bancaire,Hauts-de-France,Site web
7d977b32-da3c-48f0-b890-5813862ae8aa,2025-03-03,3371ed96-efcd-49c8-b502-5a56fe720cf2,Yoga,Treatment Yoga,132.45,2,PayPal,Bretagne,Application mobile
b35eb3d0-927f-4147-9ac8-67750060c17a,2025-02-16,93ba1045-1f7b-45d4-86a7-dca7c1c2fd59,Accessoires,Something Accessoires,156.85,2,Google Pay,Île-de-France,Site web
9a01b894-3798-4f7a-aae7-beef5e6be3e4,2024-04-15,c95b7791-1c2b-4949-a0c5-5c82216d516a,Fitness,Work Fitness,145.27,4,Carte bancaire,Île-de-France,Application mobile
3952f063-18a1-4a4a-bd7b-753db7f21b87,2025-01-26,cd9a9c1a-120e-48c0-828c-6c4a2852417e,Vêtements,Hand Vêtements,106.26,1,Google Pay,Occitanie,Site web
3b869bb0-47a5-4fef-8845-39ac4ba71f4c,2024-11-12,8e883554-8bf1-471f-9246-18e3d02da390,Cardio,Brother Cardio,57.49,3,Apple Pay,Occitanie,Marketplace
35919149-e981-4d4a-8e4f-aed8e1063e54,2025-03-22,be258933-6e5d-4f37-bcdd-d510078d6e31,Vêtements,Just Vêtements,243.03,1,PayPal,Occitanie,Site web
22c3d45d-fc5e-4ae4-988d-d31cdf97accc,2024-05-21,c3949b44-cd30-4f7a-810d-6f60978ba362,Vêtements,Serve Vêtements,36.38,1,Carte bancaire,Occitanie,Application mobile
a530cd00-e493-4b46-bee8-69d1107547fd,2024-11-09,0d3adc7b-144b-40e8-8a15-fbe009c710ee,Yoga,Anything Yoga,157.84,4,Google Pay,Hauts-de-France,Application mobile
07e05564-9341-41d7-b134-50bf1f92a988,2025-02-09,58a74a08-e7da-4d84-9926-c5f0fc77c25f,Vêtements,Boy Vêtements,233.6,3,Google Pay,Grand Est,Application mobile
9570a858-0e99-45fb-bb5e-b80ca27e1397,2025-04-02,b75d3f1d-bcbb-4522-8576-921be4fc8c99,Fitness,Card Fitness,38.14,2,Carte bancaire,Grand Est,Marketplace
f9feba0d-3ea8-47e1-be10-008697dc531e,2024-06-03,4128280a-80d5-4651-9a77-102b771e926f,Yoga,American Yoga,204.61,2,Apple Pay,Île-de-France,Marketplace
b88deb6a-c091-4ba1-8aed-62ba20b26105,2024-09-23,1c15d4b1-892a-418a-8c24-247bc6697ff5,Vêtements,Stand Vêtements,230.7,4,Carte bancaire,Île-de-France,Application mobile
4b7cd1a7-3b74-4a5c-9ee5-7fa9159ee965,2024-12-29,1fb63ef3-82f9-42ed-af66-c61515350716,Cardio,Thing Cardio,82.35,1,Google Pay,Bretagne,Application mobile
5ea01c51-7874-46b3-ae4a-c13f186eb846,2024-04-07,7ce344e0-5739-400f-b00f-a720d624f0ce,Fitness,Entire Fitness,249.48,4,Google Pay,Grand Est,Marketplace
01e99d6e-dbb8-4008-9791-37a9c79afa93,2024-07-07,49a9a00a-bb21-4d02-a067-f5393236441a,Yoga,Yard Yoga,78.54,3,Apple Pay,Hauts-de-France,Application mobile
